path,class_index
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (408).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (409).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (41).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (410).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (411).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (412).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (413).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (414).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (415).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (416).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (417).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (418).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (419).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (42).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (420).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (421).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (422).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (423).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (424).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (425).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (426).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (427).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (428).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (429).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (43).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (430).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (431).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (432).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (433).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (434).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (435).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (436).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (437).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (438).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (439).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (44).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (440).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (441).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (442).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (443).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (444).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (445).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (446).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (447).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (448).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (449).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (45).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (450).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (451).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (452).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (453).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (454).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (455).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (456).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (457).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (458).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (459).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (46).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (460).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (461).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (462).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (463).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (464).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (465).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (466).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (467).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (468).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (469).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (47).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (470).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (471).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (472).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (473).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (474).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (475).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (476).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (477).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (478).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (479).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (48).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (480).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (481).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (482).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (483).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (484).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (485).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (486).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (487).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (488).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (489).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (49).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (490).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (491).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (492).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (493).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (494).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (495).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (496).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (497).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (498).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (499).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (5).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (50).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (500).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (501).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (502).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (503).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (504).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (505).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (506).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (507).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (508).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (509).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (51).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (510).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (511).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (512).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (513).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (514).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (515).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (516).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (517).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (518).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (519).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (52).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (520).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (521).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (522).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (523).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (524).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (525).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (526).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (527).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (528).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (529).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (53).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (530).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (531).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (532).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (533).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (534).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (535).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (536).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (537).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (538).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (539).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (54).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (540).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (541).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (542).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (543).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (544).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (545).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (546).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (547).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (548).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (549).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (55).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (550).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (551).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (552).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (553).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (554).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (555).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (556).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (557).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (558).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (559).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (56).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (560).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (561).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (562).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (563).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (564).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (565).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (566).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (567).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (568).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (569).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (57).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (570).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (571).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (572).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (573).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (574).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (575).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (576).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (577).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (578).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (579).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (58).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (580).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (581).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (582).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (583).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (584).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (585).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (586).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (587).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (588).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (589).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (59).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (590).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (591).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (592).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (593).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (594).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (595).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (596).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (597).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (598).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (599).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (6).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (60).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (600).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (601).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (602).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (603).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (604).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (605).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (606).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (607).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (608).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (609).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (61).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (610).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (611).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (612).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (613).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (614).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (615).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (616).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (617).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (618).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (619).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (62).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (620).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (621).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (622).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (623).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (624).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (625).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (626).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (627).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (628).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (629).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (63).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (630).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (631).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (632).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (633).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (634).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (635).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (636).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (637).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (638).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (639).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (64).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (640).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (641).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (642).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (643).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (644).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (645).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (646).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (647).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (648).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (649).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (65).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (650).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (651).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (652).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (653).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (654).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (655).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (656).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (657).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (658).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (659).png,0
